"Accuracy","Precision","Recall","F1_Score","AUC_ROC","AUC_PR","classifier","dataset","model","method"
0.994274809160305,0.996168582375479,0.99236641221374,0.994263862332696,0.999533826700076,0.999521988932858,"Logistic Regression","wikitext","Falcon 2","beam (15)"
0.986641221374046,0.984790874524715,0.988549618320611,0.986666666666667,0.999096789231397,0.999103724974857,"Naive Bayes","wikitext","Falcon 2","beam (15)"
0.96401028277635,0.96401028277635,0.96401028277635,0.96401028277635,0.992135922971696,0.988345882514132,"Random Forest","book","Falcon 2","beam (20)"
0.973007712082262,0.979166666666667,0.966580976863753,0.972833117723156,0.992400261695336,0.986417587175691,"Logistic Regression","book","Falcon 2","beam (20)"
0.966580976863753,0.973890339425587,0.958868894601542,0.966321243523316,0.992664600418977,0.989183914419254,"Naive Bayes","book","Falcon 2","beam (20)"
0.94375,0.963446475195822,0.9225,0.942528735632184,0.971809375,0.952117023919715,"Random Forest","wikinews","Falcon 2","beam (20)"
0.94875,0.971128608923885,0.925,0.947503201024328,0.96549375,0.924698056065573,"Logistic Regression","wikinews","Falcon 2","beam (20)"
0.95,0.973684210526316,0.925,0.948717948717949,0.970175,0.942362048453585,"Naive Bayes","wikinews","Falcon 2","beam (20)"
0.984732824427481,0.99609375,0.973282442748092,0.984555984555984,0.995323699085135,0.992477073449734,"Random Forest","wikitext","Falcon 2","beam (20)"
0.980916030534351,0.988372093023256,0.973282442748092,0.980769230769231,0.998586912184605,0.998545901826275,"Logistic Regression","wikitext","Falcon 2","beam (20)"
0.980916030534351,0.9921875,0.969465648854962,0.980694980694981,0.998091603053435,0.998063513422031,"Naive Bayes","wikitext","Falcon 2","beam (20)"
0.961439588688946,0.952141057934509,0.97172236503856,0.961832061068702,0.988012238882905,0.983749111592344,"Random Forest","book","Falcon 2","beam (5)"
0.969151670951157,0.966751918158568,0.97172236503856,0.969230769230769,0.991917843524692,0.990152942458774,"Logistic Regression","book","Falcon 2","beam (5)"
0.965295629820051,0.966494845360825,0.96401028277635,0.965250965250965,0.991759240290508,0.991040012469713,"Naive Bayes","book","Falcon 2","beam (5)"
0.92375,0.937984496124031,0.9075,0.922490470139771,0.961425,0.944698577985152,"Random Forest","wikinews","Falcon 2","beam (5)"
0.91875,0.944297082228117,0.89,0.916344916344916,0.96175,0.9424657581889,"Logistic Regression","wikinews","Falcon 2","beam (5)"
0.93125,0.96,0.9,0.929032258064516,0.97245625,0.964373450011758,"Naive Bayes","wikinews","Falcon 2","beam (5)"
0.988549618320611,0.988549618320611,0.988549618320611,0.988549618320611,0.997501602470719,0.995319530870099,"Random Forest","wikitext","Falcon 2","beam (5)"
0.99236641221374,0.99236641221374,0.99236641221374,0.99236641221374,0.999650370025057,0.999642383649416,"Logistic Regression","wikitext","Falcon 2","beam (5)"
0.988549618320611,0.992307692307692,0.984732824427481,0.988505747126437,0.99944641920634,0.999434663748536,"Naive Bayes","wikitext","Falcon 2","beam (5)"
0.973007712082262,0.976683937823834,0.969151670951157,0.972903225806452,0.993371706504715,0.991435058093338,"Random Forest","book","Falcon 2","beam (10)"
0.975578406169666,0.984293193717277,0.966580976863753,0.975356679636835,0.991911235056602,0.987440883503339,"Logistic Regression","book","Falcon 2","beam (10)"
0.974293059125964,0.981723237597911,0.966580976863753,0.974093264248705,0.993239537142895,0.990754490259899,"Naive Bayes","book","Falcon 2","beam (10)"
0.92625,0.94750656167979,0.9025,0.924455825864277,0.9603125,0.935157122980701,"Random Forest","wikinews","Falcon 2","beam (10)"
0.91375,0.948509485094851,0.875,0.910273081924577,0.94684375,0.895037146737418,"Logistic Regression","wikinews","Falcon 2","beam (10)"
0.935,0.972826086956522,0.895,0.932291666666667,0.9619125,0.944270459252398,"Naive Bayes","wikinews","Falcon 2","beam (10)"
0.990458015267176,0.984905660377358,0.99618320610687,0.990512333965844,0.99916962880951,0.999261358066616,"Random Forest","wikitext","Falcon 2","beam (10)"
0.99618320610687,0.992424242424243,1,0.996197718631179,0.999898024590642,0.999899793782053,"Logistic Regression","wikitext","Falcon 2","beam (10)"
0.990458015267176,0.988593155893536,0.99236641221374,0.99047619047619,0.999096789231397,0.999164800573904,"Naive Bayes","wikitext","Falcon 2","beam (10)"
0.935,0.96031746031746,0.9075,0.933161953727506,0.964028125,0.942155493084519,"Random Forest","wikinews","Falcon 2","beam (50)"
0.93,0.959893048128342,0.8975,0.927648578811369,0.95859375,0.911214779456846,"Logistic Regression","wikinews","Falcon 2","beam (50)"
0.935,0.96524064171123,0.9025,0.9328165374677,0.97005625,0.946389030264233,"Naive Bayes","wikinews","Falcon 2","beam (50)"
0.973007712082262,0.979166666666667,0.966580976863753,0.972833117723156,0.993873950079632,0.992446723244312,"Random Forest","book","Falcon 2","beam (50)"
0.975578406169666,0.984293193717277,0.966580976863753,0.975356679636835,0.992657991950886,0.989613481661949,"Logistic Regression","book","Falcon 2","beam (50)"
0.974293059125964,0.979220779220779,0.969151670951157,0.974160206718346,0.99333866416426,0.991711638880817,"Naive Bayes","book","Falcon 2","beam (50)"
0.990458015267176,0.992337164750958,0.988549618320611,0.990439770554493,0.999184196725133,0.999154772398074,"Random Forest","wikitext","Falcon 2","beam (50)"
0.990458015267176,0.992337164750958,0.988549618320611,0.990439770554493,0.999562962531321,0.999560360903564,"Logistic Regression","wikitext","Falcon 2","beam (50)"
0.984732824427481,0.984732824427481,0.984732824427481,0.984732824427481,0.999592098362566,0.999588922318596,"Naive Bayes","wikitext","Falcon 2","beam (50)"
0.956298200514139,0.970822281167109,0.940874035989717,0.955613577023499,0.988098148968088,0.982883760714177,"Random Forest","book","Falcon 2","beam (3)"
0.958868894601542,0.991735537190083,0.925449871465296,0.957446808510638,0.992354002418699,0.990132481848914,"Logistic Regression","book","Falcon 2","beam (3)"
0.96401028277635,0.989159891598916,0.938303341902314,0.963060686015831,0.993411357313261,0.991774616258652,"Naive Bayes","book","Falcon 2","beam (3)"
0.89625,0.922666666666667,0.865,0.892903225806452,0.945215625,0.924975590331549,"Random Forest","wikinews","Falcon 2","beam (3)"
0.8925,0.933701657458563,0.845,0.887139107611548,0.9388,0.897874971000061,"Logistic Regression","wikinews","Falcon 2","beam (3)"
0.89625,0.954154727793696,0.8325,0.889185580774366,0.95319375,0.931097086260437,"Naive Bayes","wikinews","Falcon 2","beam (3)"
0.990458015267176,0.996138996138996,0.984732824427481,0.990403071017274,0.99861604801585,0.998514173558255,"Random Forest","wikitext","Falcon 2","beam (3)"
0.99236641221374,0.996153846153846,0.988549618320611,0.992337164750958,0.999475555037585,0.999463088180108,"Logistic Regression","wikitext","Falcon 2","beam (3)"
0.986641221374046,0.992277992277992,0.980916030534351,0.986564299424184,0.998863702581435,0.998909400802551,"Naive Bayes","wikitext","Falcon 2","beam (3)"
0.957583547557841,0.965968586387435,0.948586118251928,0.957198443579766,0.987896590691312,0.987507728019528,"Random Forest","book","Falcon 2","CS (('0.2', '20'))"
0.96401028277635,0.976253298153034,0.951156812339332,0.963541666666667,0.993721955313539,0.99369846384966,"Logistic Regression","book","Falcon 2","CS (('0.2', '20'))"
0.960154241645244,0.986413043478261,0.933161953727506,0.959048877146631,0.994006119441452,0.994411517047094,"Naive Bayes","book","Falcon 2","CS (('0.2', '20'))"
0.87375,0.892388451443569,0.85,0.87067861715749,0.923753125,0.900026836422499,"Random Forest","wikinews","Falcon 2","CS (('0.2', '20'))"
0.85375,0.912536443148688,0.7825,0.842530282637954,0.8988125,0.815197285625193,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '20'))"
0.87125,0.951367781155015,0.7825,0.858710562414266,0.91553125,0.869109655826844,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '20'))"
0.973282442748092,0.98062015503876,0.965648854961832,0.973076923076923,0.990909620651477,0.990218890162432,"Random Forest","wikitext","Falcon 2","CS (('0.2', '20'))"
0.975190839694656,0.973384030418251,0.977099236641221,0.975238095238095,0.996751354816153,0.996899256445872,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '20'))"
0.965648854961832,0.9765625,0.954198473282443,0.965250965250965,0.994405920400909,0.99504698537083,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '20'))"
0.943444730077121,0.936708860759494,0.951156812339332,0.943877551020408,0.977798851448246,0.972630783521741,"Random Forest","book","Falcon 2","CS (('0.2', '10'))"
0.948586118251928,0.948586118251928,0.948586118251928,0.948586118251928,0.984146285049663,0.977310890273264,"Logistic Regression","book","Falcon 2","CS (('0.2', '10'))"
0.953727506426735,0.973190348525469,0.933161953727506,0.952755905511811,0.983994290283569,0.984071498809139,"Naive Bayes","book","Falcon 2","CS (('0.2', '10'))"
0.8975,0.9140625,0.8775,0.895408163265306,0.937121875,0.900881255450637,"Random Forest","wikinews","Falcon 2","CS (('0.2', '10'))"
0.885,0.918478260869565,0.845,0.880208333333333,0.90805625,0.823951009239032,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '10'))"
0.88625,0.958456973293769,0.8075,0.876526458616011,0.9350125,0.89696759917333,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '10'))"
0.980916030534351,0.9921875,0.969465648854962,0.980694980694981,0.99546209428355,0.992870351426476,"Random Forest","wikitext","Falcon 2","CS (('0.2', '10'))"
0.979007633587786,0.988326848249027,0.969465648854962,0.978805394990366,0.998426665112756,0.998404706916297,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '10'))"
0.977099236641221,0.984496124031008,0.969465648854962,0.976923076923077,0.997771108909737,0.997887688661797,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '10'))"
0.942159383033419,0.941025641025641,0.943444730077121,0.942233632862644,0.980812312897747,0.97514922192982,"Random Forest","book","Falcon 2","CS (('0.2', '15'))"
0.943444730077121,0.952755905511811,0.933161953727506,0.942857142857143,0.984172718922027,0.981005525129083,"Logistic Regression","book","Falcon 2","CS (('0.2', '15'))"
0.939588688946015,0.967213114754098,0.910025706940874,0.937748344370861,0.984681570965035,0.98171531173692,"Naive Bayes","book","Falcon 2","CS (('0.2', '15'))"
0.895,0.898989898989899,0.89,0.894472361809045,0.93141875,0.890618838748235,"Random Forest","wikinews","Falcon 2","CS (('0.2', '15'))"
0.86875,0.917847025495751,0.81,0.860557768924303,0.90769375,0.818260704035025,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '15'))"
0.8825,0.963636363636364,0.795,0.871232876712329,0.93323125,0.898844501669096,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '15'))"
0.979007633587786,0.988326848249027,0.969465648854962,0.978805394990366,0.997137404580153,0.997126990856603,"Random Forest","wikitext","Falcon 2","CS (('0.2', '15'))"
0.982824427480916,0.992217898832685,0.973282442748092,0.982658959537572,0.998047899306567,0.998094595403281,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '15'))"
0.982824427480916,0.988416988416988,0.977099236641221,0.982725527831094,0.997639997669133,0.997760946757643,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '15'))"
0.930591259640103,0.9328165374677,0.928020565552699,0.930412371134021,0.978003713959067,0.971206208722679,"Random Forest","book","Falcon 2","CS (('0.2', '50'))"
0.939588688946015,0.957219251336898,0.920308483290488,0.938401048492792,0.983194665644557,0.979564143238851,"Logistic Regression","book","Falcon 2","CS (('0.2', '50'))"
0.924164524421594,0.966101694915254,0.879177377892031,0.920592193808883,0.981773845004989,0.977603421847979,"Naive Bayes","book","Falcon 2","CS (('0.2', '50'))"
0.865,0.888297872340426,0.835,0.860824742268041,0.92398125,0.892567527300921,"Random Forest","wikinews","Falcon 2","CS (('0.2', '50'))"
0.8525,0.914705882352941,0.7775,0.840540540540541,0.9038875,0.831022628897455,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '50'))"
0.8625,0.958860759493671,0.7575,0.846368715083799,0.9202,0.874982599477623,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '50'))"
0.959923664122137,0.9800796812749,0.938931297709924,0.95906432748538,0.985927393508537,0.980999368805439,"Random Forest","wikitext","Falcon 2","CS (('0.2', '50'))"
0.961832061068702,0.984,0.938931297709924,0.9609375,0.995658761144456,0.995642896688737,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '50'))"
0.961832061068702,0.98015873015873,0.942748091603053,0.961089494163424,0.99313851174174,0.99374797014246,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '50'))"
0.953727506426735,0.953727506426735,0.953727506426735,0.953727506426735,0.987328262435485,0.985836106438877,"Random Forest","book","Falcon 2","CS (('0.2', '1'))"
0.956298200514139,0.956298200514139,0.956298200514139,0.956298200514139,0.992519214120975,0.99236626858289,"Logistic Regression","book","Falcon 2","CS (('0.2', '1'))"
0.942159383033419,0.964864864864865,0.917737789203085,0.940711462450593,0.992188790716424,0.992377866182042,"Naive Bayes","book","Falcon 2","CS (('0.2', '1'))"
0.85875,0.878627968337731,0.8325,0.854942233632863,0.919128125,0.882313598247555,"Random Forest","wikinews","Falcon 2","CS (('0.2', '1'))"
0.8825,0.925,0.8325,0.876315789473684,0.91883125,0.857121706622593,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '1'))"
0.87625,0.951951951951952,0.7925,0.86493860845839,0.935775,0.908164313799034,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '1'))"
0.980916030534351,0.984615384615385,0.977099236641221,0.980842911877395,0.997756540994115,0.997692650869863,"Random Forest","wikitext","Falcon 2","CS (('0.2', '1'))"
0.980916030534351,0.988372093023256,0.973282442748092,0.980769230769231,0.997712837247247,0.997639030010945,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '1'))"
0.979007633587786,0.984555984555984,0.973282442748092,0.978886756238004,0.997654565584756,0.997571350791236,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '1'))"
0.929305912596401,0.930412371134021,0.928020565552699,0.929214929214929,0.982358694431044,0.980711875408511,"Random Forest","book","Falcon 2","CS (('0.2', '3'))"
0.942159383033419,0.952631578947368,0.930591259640103,0.94148244473342,0.983591173730018,0.981565591855986,"Logistic Regression","book","Falcon 2","CS (('0.2', '3'))"
0.933161953727506,0.961643835616438,0.902313624678663,0.931034482758621,0.982183570026632,0.979292632416101,"Naive Bayes","book","Falcon 2","CS (('0.2', '3'))"
0.87375,0.894459102902375,0.8475,0.870346598202824,0.92810625,0.892823661183471,"Random Forest","wikinews","Falcon 2","CS (('0.2', '3'))"
0.85125,0.893557422969188,0.7975,0.842800528401585,0.887775,0.792755051764421,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '3'))"
0.87,0.94311377245509,0.7875,0.858310626702997,0.9158,0.87861062702417,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '3'))"
0.973282442748092,0.976923076923077,0.969465648854962,0.973180076628352,0.993772216071325,0.991024227073223,"Random Forest","wikitext","Falcon 2","CS (('0.2', '3'))"
0.975190839694656,0.980694980694981,0.969465648854962,0.975047984644914,0.997217528116077,0.997162984615254,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '3'))"
0.975190839694656,0.98443579766537,0.965648854961832,0.97495183044316,0.99640172484121,0.996432184520577,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '3'))"
0.953727506426735,0.965699208443272,0.940874035989717,0.953125,0.986944971286206,0.986683073317639,"Random Forest","book","Falcon 2","CS (('0.2', '5'))"
0.957583547557841,0.970899470899471,0.943444730077121,0.956975228161669,0.989446276458654,0.989000331382412,"Logistic Regression","book","Falcon 2","CS (('0.2', '5'))"
0.948586118251928,0.97289972899729,0.922879177377892,0.947229551451187,0.987252265052438,0.987003169138119,"Naive Bayes","book","Falcon 2","CS (('0.2', '5'))"
0.86125,0.883289124668435,0.8325,0.857142857142857,0.922353125,0.898356621982419,"Random Forest","wikinews","Falcon 2","CS (('0.2', '5'))"
0.83625,0.892128279883382,0.765,0.823687752355316,0.888375,0.802124314506732,"Logistic Regression","wikinews","Falcon 2","CS (('0.2', '5'))"
0.85875,0.938837920489297,0.7675,0.844566712517194,0.9152875,0.881496169303077,"Naive Bayes","wikinews","Falcon 2","CS (('0.2', '5'))"
0.975190839694656,0.973384030418251,0.977099236641221,0.975238095238095,0.995330983042946,0.996222396987675,"Random Forest","wikitext","Falcon 2","CS (('0.2', '5'))"
0.979007633587786,0.977186311787072,0.980916030534351,0.979047619047619,0.998528640522114,0.99860824511467,"Logistic Regression","wikitext","Falcon 2","CS (('0.2', '5'))"
0.977099236641221,0.973484848484849,0.980916030534351,0.977186311787072,0.994216537497815,0.995300669893789,"Naive Bayes","wikitext","Falcon 2","CS (('0.2', '5'))"
0.952442159383033,0.958333333333333,0.946015424164524,0.952134540750323,0.988108061670224,0.98295035449873,"Random Forest","book","Falcon 2","CS (('0.4', '20'))"
0.956298200514139,0.970822281167109,0.940874035989717,0.955613577023499,0.99314041012153,0.992230039700379,"Logistic Regression","book","Falcon 2","CS (('0.4', '20'))"
0.948586118251928,0.975476839237057,0.920308483290488,0.947089947089947,0.991190912034681,0.990698711901156,"Naive Bayes","book","Falcon 2","CS (('0.4', '20'))"
0.84,0.857894736842105,0.815,0.835897435897436,0.900996875,0.862787888604689,"Random Forest","wikinews","Falcon 2","CS (('0.4', '20'))"
0.82625,0.876080691642651,0.76,0.813922356091031,0.87065625,0.774746148065037,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '20'))"
0.8475,0.929012345679012,0.7525,0.831491712707182,0.90325,0.846058719306621,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '20'))"
0.925572519083969,0.940711462450593,0.908396946564885,0.924271844660194,0.969043179301905,0.95781545860275,"Random Forest","wikitext","Falcon 2","CS (('0.4', '20'))"
0.919847328244275,0.943548387096774,0.893129770992366,0.917647058823529,0.968081696870812,0.936954567149547,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '20'))"
0.919847328244275,0.950819672131148,0.885496183206107,0.91699604743083,0.972670590291941,0.94345554389019,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '20'))"
0.92159383033419,0.920512820512821,0.922879177377892,0.921694480102696,0.973163011082401,0.967344944318949,"Random Forest","book","Falcon 2","CS (('0.4', '10'))"
0.929305912596401,0.944148936170213,0.912596401028278,0.928104575163399,0.979236193258041,0.977128015258921,"Logistic Regression","book","Falcon 2","CS (('0.4', '10'))"
0.933161953727506,0.971988795518207,0.892030848329049,0.93029490616622,0.981806887345444,0.980535801434883,"Naive Bayes","book","Falcon 2","CS (('0.4', '10'))"
0.865,0.903314917127072,0.8175,0.858267716535433,0.919271875,0.891812253911323,"Random Forest","wikinews","Falcon 2","CS (('0.4', '10'))"
0.84625,0.901449275362319,0.7775,0.83489932885906,0.90313125,0.855421066495733,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '10'))"
0.8675,0.962264150943396,0.765,0.852367688022284,0.91454375,0.874908777663951,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '10'))"
0.967557251908397,0.980392156862745,0.954198473282443,0.967117988394584,0.988993939747101,0.986105468056713,"Random Forest","wikitext","Falcon 2","CS (('0.4', '10'))"
0.973282442748092,0.976923076923077,0.969465648854962,0.973180076628352,0.992322708466873,0.991744574017122,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '10'))"
0.961832061068702,0.97265625,0.950381679389313,0.961389961389961,0.990676534001515,0.990680594104179,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '10'))"
0.902313624678663,0.910761154855643,0.892030848329049,0.901298701298701,0.963808724499574,0.959525238234393,"Random Forest","book","Falcon 2","CS (('0.4', '15'))"
0.92159383033419,0.943243243243243,0.897172236503856,0.919631093544137,0.969065760865974,0.96607479015265,"Logistic Regression","book","Falcon 2","CS (('0.4', '15'))"
0.912596401028278,0.962536023054755,0.858611825192802,0.907608695652174,0.969151670951157,0.968038903747169,"Naive Bayes","book","Falcon 2","CS (('0.4', '15'))"
0.815,0.835106382978723,0.785,0.809278350515464,0.880046875,0.839834809590652,"Random Forest","wikinews","Falcon 2","CS (('0.4', '15'))"
0.815,0.855932203389831,0.7575,0.803713527851459,0.84560625,0.744383245929283,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '15'))"
0.82,0.905063291139241,0.715,0.798882681564246,0.88480625,0.838905134561046,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '15'))"
0.971374045801527,0.973180076628352,0.969465648854962,0.97131931166348,0.995272711380456,0.994539443028657,"Random Forest","wikitext","Falcon 2","CS (('0.4', '15'))"
0.984732824427481,0.988461538461539,0.980916030534351,0.984674329501916,0.997406911019171,0.997256717706009,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '15'))"
0.982824427480916,0.984674329501916,0.980916030534351,0.982791586998088,0.997217528116077,0.997135726292711,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '15'))"
0.893316195372751,0.92032967032967,0.861182519280206,0.889774236387782,0.960187283985699,0.954324014425096,"Random Forest","book","Falcon 2","CS (('0.4', '50'))"
0.901028277634961,0.933333333333333,0.863753213367609,0.897196261682243,0.967175738991944,0.962951898399184,"Logistic Regression","book","Falcon 2","CS (('0.4', '50'))"
0.895886889460154,0.963855421686747,0.822622107969152,0.887656033287101,0.965827611501378,0.963852972808737,"Naive Bayes","book","Falcon 2","CS (('0.4', '50'))"
0.82,0.857541899441341,0.7675,0.810026385224274,0.87529375,0.838534317102891,"Random Forest","wikinews","Falcon 2","CS (('0.4', '50'))"
0.8,0.848837209302326,0.73,0.78494623655914,0.8509,0.779452982794918,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '50'))"
0.82125,0.907936507936508,0.715,0.8,0.8797375,0.829919190154112,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '50'))"
0.973282442748092,0.966165413533835,0.980916030534351,0.973484848484849,0.997151972495775,0.99708727172543,"Random Forest","wikitext","Falcon 2","CS (('0.4', '50'))"
0.975190839694656,0.977011494252873,0.973282442748092,0.975143403441683,0.998455800944001,0.998482325431502,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '50'))"
0.975190839694656,0.973384030418251,0.977099236641221,0.975238095238095,0.994260241244683,0.995375320983216,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '50'))"
0.934447300771208,0.924623115577889,0.946015424164524,0.935196950444727,0.980006079790644,0.979534393972108,"Random Forest","book","Falcon 2","CS (('0.4', '1'))"
0.940874035989717,0.938618925831202,0.943444730077121,0.941025641025641,0.985705883519141,0.986946360618922,"Logistic Regression","book","Falcon 2","CS (('0.4', '1'))"
0.937017994858612,0.94973544973545,0.922879177377892,0.936114732724902,0.984992168965312,0.986601150093004,"Naive Bayes","book","Falcon 2","CS (('0.4', '1'))"
0.8675,0.897297297297297,0.83,0.862337662337662,0.922015625,0.880662422888194,"Random Forest","wikinews","Falcon 2","CS (('0.4', '1'))"
0.87625,0.946587537091988,0.7975,0.865671641791045,0.902575,0.828662067073149,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '1'))"
0.88,0.966257668711657,0.7875,0.867768595041322,0.9180125,0.864462677850101,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '1'))"
0.975190839694656,0.977011494252873,0.973282442748092,0.975143403441683,0.992606782821514,0.99102639475821,"Random Forest","wikitext","Falcon 2","CS (('0.4', '1'))"
0.979007633587786,0.977186311787072,0.980916030534351,0.979047619047619,0.997989627644077,0.998012071019441,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '1'))"
0.977099236641221,0.973484848484849,0.980916030534351,0.977186311787072,0.99667851523804,0.996891642043118,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '1'))"
0.924164524421594,0.927461139896373,0.920308483290488,0.923870967741935,0.979236193258041,0.977464577358573,"Random Forest","book","Falcon 2","CS (('0.4', '3'))"
0.930591259640103,0.939632545931758,0.920308483290488,0.92987012987013,0.981013871174523,0.977024650955801,"Logistic Regression","book","Falcon 2","CS (('0.4', '3'))"
0.931876606683805,0.974576271186441,0.886889460154242,0.928667563930013,0.982110876877631,0.979578885110484,"Naive Bayes","book","Falcon 2","CS (('0.4', '3'))"
0.84625,0.85974025974026,0.8275,0.843312101910828,0.913296875,0.884082463991055,"Random Forest","wikinews","Falcon 2","CS (('0.4', '3'))"
0.8175,0.871345029239766,0.745,0.803234501347709,0.875425,0.787353208604672,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '3'))"
0.84,0.938709677419355,0.7275,0.819718309859155,0.89989375,0.851731157976377,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '3'))"
0.965648854961832,0.955223880597015,0.977099236641221,0.966037735849057,0.994639007050871,0.995658610351722,"Random Forest","wikitext","Falcon 2","CS (('0.4', '3'))"
0.965648854961832,0.955223880597015,0.977099236641221,0.966037735849057,0.996168638191248,0.996360411769693,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '3'))"
0.969465648854962,0.973076923076923,0.965648854961832,0.969348659003831,0.994143697919702,0.994807958630219,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '3'))"
0.925449871465296,0.934383202099738,0.915167095115681,0.924675324675325,0.973073796763172,0.962694496578736,"Random Forest","book","Falcon 2","CS (('0.4', '5'))"
0.925449871465296,0.941333333333333,0.90745501285347,0.924083769633508,0.977214002022191,0.972792101279512,"Logistic Regression","book","Falcon 2","CS (('0.4', '5'))"
0.924164524421594,0.96875,0.876606683804627,0.920377867746289,0.977319737511647,0.974115977768466,"Naive Bayes","book","Falcon 2","CS (('0.4', '5'))"
0.8225,0.830769230769231,0.81,0.820253164556962,0.896084375,0.868300073227003,"Random Forest","wikinews","Falcon 2","CS (('0.4', '5'))"
0.7975,0.826923076923077,0.7525,0.787958115183246,0.8604125,0.787338923409689,"Logistic Regression","wikinews","Falcon 2","CS (('0.4', '5'))"
0.8325,0.900602409638554,0.7475,0.816939890710383,0.89988125,0.861297022251387,"Naive Bayes","wikinews","Falcon 2","CS (('0.4', '5'))"
0.990458015267176,0.992337164750958,0.988549618320611,0.990439770554493,0.996103082570946,0.993138744044045,"Random Forest","wikitext","Falcon 2","CS (('0.4', '5'))"
0.990458015267176,0.988593155893536,0.99236641221374,0.99047619047619,0.997931355981586,0.997600147753262,"Logistic Regression","wikitext","Falcon 2","CS (('0.4', '5'))"
0.982824427480916,0.977358490566038,0.988549618320611,0.98292220113852,0.997479750597285,0.997197419894434,"Naive Bayes","wikitext","Falcon 2","CS (('0.4', '5'))"
0.957583547557841,0.958762886597938,0.956298200514139,0.957528957528958,0.986145346647194,0.988795059032811,"Random Forest","book","Falcon 2","CS (('0.6', '20'))"
0.956298200514139,0.965879265091864,0.946015424164524,0.955844155844156,0.989836176076024,0.989528139626535,"Logistic Regression","book","Falcon 2","CS (('0.6', '20'))"
0.947300771208226,0.972826086956522,0.920308483290488,0.945838837516513,0.992043404418422,0.991884553593684,"Naive Bayes","book","Falcon 2","CS (('0.6', '20'))"
0.83625,0.849350649350649,0.8175,0.83312101910828,0.8958625,0.85807737350702,"Random Forest","wikinews","Falcon 2","CS (('0.6', '20'))"
0.79625,0.81769436997319,0.7625,0.789133247089263,0.8266375,0.726460697868415,"Logistic Regression","wikinews","Falcon 2","CS (('0.6', '20'))"
0.83875,0.911854103343465,0.75,0.823045267489712,0.8851,0.842666706476095,"Naive Bayes","wikinews","Falcon 2","CS (('0.6', '20'))"
0.811068702290076,0.83265306122449,0.778625954198473,0.804733727810651,0.889808286230406,0.855537778506088,"Random Forest","wikitext","Falcon 2","CS (('0.6', '20'))"
0.755725190839695,0.807339449541284,0.67175572519084,0.733333333333333,0.760838529223239,0.62262702014333,"Logistic Regression","wikitext","Falcon 2","CS (('0.6', '20'))"
0.807251908396947,0.881516587677725,0.709923664122137,0.786469344608879,0.878896917429054,0.861815100845604,"Naive Bayes","wikitext","Falcon 2","CS (('0.6', '20'))"
